Date,AAPL,AXP,NKE,CVX,JNJ,F,ALK
2019-11-18,266.46759033203125,118.58795166015624,93.67499542236328,117.18040466308594,133.05384826660156,8.800334930419922,69.66492462158203
2019-11-19,265.65951538085943,118.9249038696289,93.10804748535156,115.10466003417969,133.04397583007812,8.75117015838623,69.67487335205078
2019-11-20,262.56686401367193,118.2311782836914,92.55106353759766,115.984375,134.14923095703122,8.584012985229492,68.05406188964844
2019-11-21,261.3896484375,117.73564910888672,91.66583251953124,117.39785766601562,134.64265441894528,8.564348220825195,67.61654663085939
2019-11-22,261.16018676757807,117.99331665039062,92.83949279785156,117.2594757080078,136.25117492675778,8.741338729858397,68.37226104736328
2019-11-25,265.73931884765625,119.51952362060548,92.40186309814452,117.01235961914062,136.31077575683594,8.849498748779297,68.40209197998047
2019-11-26,263.66424560546875,118.71678161621094,92.82955932617188,116.42918395996094,136.30085754394528,8.859331130981445,69.04842376708984
2019-11-27,267.20584106445307,119.25194549560548,93.6352081298828,116.70594787597656,136.87718200683594,8.947826385498047,68.77994537353516
2019-11-29,266.61724853515625,119.04383087158205,93.23133087158205,115.77680206298828,136.61883544921878,8.908495903015137,68.620849609375
2019-12-02,263.5345458984375,116.2094497680664,93.30113983154295,115.45062255859376,136.48965454101562,8.859331130981445,67.72592163085939
2019-12-03,258.83572387695307,115.525634765625,92.20418548583984,114.55113220214844,136.29092407226562,8.741338729858397,66.23438262939453
2019-12-04,261.12026977539057,116.88336181640624,93.46070098876952,115.58900451660156,138.49685668945312,8.800334930419922,66.54263305664061
2019-12-05,264.951171875,117.2203140258789,95.52497100830078,114.98604583740234,138.67570495605472,8.780669212341309,66.91054534912111
2019-12-06,270.06903076171875,119.52943420410156,96.73162078857422,116.64664459228516,139.49052429199222,8.86916446685791,67.93473815917969
2019-12-09,266.2880249023437,119.38078308105469,96.36264038085938,115.9448471069336,139.60975646972656,8.859331130981445,67.60659790039061
2019-12-10,267.84432983398443,119.81683349609376,96.74159240722656,116.52802276611328,139.10299682617188,8.918327331542969,66.86082458496094
2019-12-11,270.12890625,119.55916595458984,96.91112518310548,114.88720703125,140.08671569824222,8.957658767700195,66.3636474609375
2019-12-12,270.8172607421875,121.54125213623048,97.44963073730469,117.43739318847656,140.44442749023438,9.16414737701416,67.30829620361328
2019-12-13,274.49853515625,123.60261535644531,97.4994888305664,116.5972137451172,140.48417663574222,9.07565212249756,67.02987670898439
2019-12-16,279.19735717773443,122.57192993164062,98.53661346435548,117.98104095458984,140.89157104492188,9.232976913452148,68.61090087890625
2019-12-17,279.74609375,123.83055114746094,99.3742904663086,117.22982025146484,142.65036010742188,9.232976913452148,69.66492462158203
2019-12-18,279.07766723632807,123.14673614501952,100.29174041748048,117.18040466308594,142.28271484375,9.380468368530273,68.64073181152344
2019-12-19,279.35699462890625,123.7116241455078,100.8701400756836,116.76525115966795,144.4290313720703,9.252642631530762,68.80977630615234
2019-12-20,278.77838134765625,124.64320373535156,99.68343353271484,118.29734802246094,145.134521484375,9.321471214294434,68.94898223876953
2019-12-23,283.32757568359375,123.37467193603516,99.76321411132812,118.93983459472656,145.51211547851562,9.282140731811523,68.89926910400389
2019-12-24,283.596923828125,123.62242889404295,99.86293029785156,118.94971466064452,145.00534057617188,9.311639785766602,68.70039367675781
2019-12-26,289.2236022949219,124.28643798828124,100.43135833740234,119.20671844482422,144.90599060058594,9.291973114013672,68.68051147460939
2019-12-27,289.11383056640625,124.0684051513672,101.28897857666016,118.91018676757812,144.8264923095703,9.20347785949707,67.9049072265625
2019-12-30,290.82977294921875,123.1863784790039,100.52111053466795,118.4653778076172,144.3793487548828,9.095317840576172,67.29834747314453
2019-12-31,292.9547119140625,123.37467193603516,101.02969360351562,119.11775970458984,144.9457244873047,9.144481658935547,67.36795043945311
2020-01-02,299.6388854980469,125.15478515625,101.91722869873048,120.02713012695312,145.0450897216797,9.26247501373291,67.78558349609375
2020-01-03,296.72576904296875,123.91168975830078,101.63800811767578,119.61198425292969,143.3657989501953,9.055987358093262,66.54263305664061
2020-01-06,299.09014892578125,123.37467193603516,101.54826354980469,119.20671844482422,143.18695068359375,9.00682258605957,66.22443389892578
2020-01-07,297.68353271484375,122.72826385498048,101.49839782714844,117.68450927734376,144.0613555908203,9.095317840576172,65.80680847167969
2020-01-08,302.4721374511719,124.84649658203124,101.26903533935548,116.34021759033205,144.04150390625,9.095317840576172,66.125
2020-01-09,308.89691162109375,127.1039581298828,101.19922637939452,116.15242004394531,144.46876525878906,9.105151176452637,65.99573516845703
2020-01-10,309.59521484375,126.5768814086914,100.62083435058594,115.09477996826172,144.14085388183594,9.095317840576172,65.51844024658203
2020-01-13,316.20953369140625,127.82991790771484,101.87734985351562,115.31224060058594,144.7768096923828,9.085484504699707,65.49855804443361
2020-01-14,311.9396667480469,128.08848571777344,102.63523864746094,114.9563980102539,145.59161376953125,9.134649276733398,65.80680847167969
2020-01-15,310.60284423828125,129.10285949707028,102.50559997558594,114.7883529663086,146.07850646972656,9.036320686340332,66.21449279785156
2020-01-16,314.49359130859375,129.82882690429688,103.08399963378906,115.5395736694336,147.26095581054688,9.016655921936037,66.16477966308594
2020-01-17,317.9753723144531,130.79347229003906,104.24078369140624,114.24471282958984,148.22482299804688,9.00682258605957,66.24432373046875
2020-01-21,315.8204650878906,129.80892944335938,104.2906494140625,112.00093841552734,148.32418823242188,9.055987358093262,64.62351226806639
2020-01-22,316.94781494140625,130.76364135742188,104.20089721679688,111.59567260742188,147.31065368652344,9.00682258605957,65.22013092041016
2020-01-23,318.47418212890625,130.644287109375,102.7349624633789,111.79336547851562,147.5888671875,8.987157821655273,66.80117034912111
2020-01-24,317.55633544921875,134.36363220214844,101.7477035522461,110.55780029296876,147.38021850585938,8.849498748779297,66.34376525878906
2020-01-27,308.218505859375,129.91831970214844,99.96265411376952,109.11466979980469,147.80747985839844,8.741338729858397,64.97154235839844
2020-01-28,316.93780517578125,131.71832275390622,100.13218688964844,109.83624267578124,148.552734375,8.820000648498535,65.17041778564453
2020-01-29,323.5720520019531,130.95257568359378,99.56375885009766,109.09490203857422,149.5861358642578,8.859999656677246,66.51280212402344
2020-01-30,323.1031799316406,132.48406982421878,97.9183349609375,110.11300659179688,149.4072723388672,8.84000015258789,65.63776397705078
2020-01-31,308.7771911621094,129.15257263183594,96.03356170654295,105.9022216796875,147.9267120361328,8.819999694824219,64.22576904296875
2020-02-03,307.92919921875,130.27633666992188,98.9953384399414,105.05215454101562,149.21847534179688,8.979999542236328,64.28543853759766
2020-02-04,318.0950622558594,131.12164306640622,101.09950256347656,105.61557006835938,150.63943481445312,9.18000030517578,65.39911651611328
2020-02-05,320.6889343261719,132.86198425292972,100.26182556152344,109.00594329833984,153.0142822265625,8.310000419616701,65.95596313476561
2020-02-06,324.44000244140625,132.51390075683594,99.99256896972656,108.22506713867188,152.55718994140625,8.25,63.65898132324219
2020-02-07,320.0299987792969,131.09181213378906,99.16487121582031,107.68142700195312,150.92758178710938,8.109999656677246,63.59932327270508
2020-02-10,321.54998779296875,131.50949096679688,99.7432632446289,108.5216064453125,150.8977813720703,8.060000419616701,64.06667327880861
2020-02-11,319.6099853515625,131.8973388671875,99.7432632446289,109.92520141601562,151.02696228027344,8.100000381469728,64.18599700927734
2020-02-12,327.20001220703125,132.50396728515622,102.71501922607422,110.74561309814452,150.1326446533203,8.239999771118164,65.17041778564453
2020-02-13,324.8699951171875,133.71722412109378,103.08399963378906,110.37000274658205,149.1389923095703,8.25,66.125
2020-02-14,324.95001220703125,135.11943054199222,103.25352478027344,110.08000183105469,149.17874145507812,8.100000381469728,66.11000061035156
2020-02-18,319.0,134.85093688964844,101.71778869628906,110.23999786376952,148.19500732421875,8.060000419616701,65.48999786376953
2020-02-19,323.6199951171875,136.17356872558594,102.176513671875,110.73999786376952,147.99627685546875,8.0,65.16999816894531
2020-02-20,320.29998779296875,135.82551574707028,102.24632263183594,109.80999755859376,147.4298858642578,8.029999732971191,65.36000061035156
2020-02-21,313.04998779296875,134.15478515625,99.97262573242188,109.01000213623048,148.97999572753906,7.889999866485597,65.43000030517578
2020-02-24,298.17999267578125,127.48185729980469,95.64463806152344,104.70999908447266,145.91000366210938,7.570000171661378,63.0099983215332
2020-02-25,288.0799865722656,120.2321319580078,92.6429672241211,100.70999908447266,144.64999389648438,7.230000019073486,58.81000137329102
2020-02-26,292.6499938964844,117.84539031982422,91.74545288085938,98.04000091552734,143.67999267578125,7.210000038146973,57.36999893188477
2020-02-27,273.51998901367193,112.18682098388672,88.30500030517578,94.12999725341795,139.1199951171875,6.96999979019165,52.959999084472656
2020-02-28,273.3599853515625,109.3227310180664,89.37999725341797,93.33999633789062,134.47999572753906,6.960000038146973,50.459999084472656
2020-03-02,298.80999755859375,113.240966796875,92.68000030517578,96.58999633789062,140.02000427246094,7.199999809265138,50.02999877929688
2020-03-03,289.32000732421875,107.41333770751952,90.93000030517578,94.38999938964844,135.58999633789062,6.96999979019165,47.36999893188477
2020-03-04,302.739990234375,115.06085205078124,93.79000091552734,98.52999877929688,143.47999572753906,7.079999923706055,49.68999862670898
2020-03-05,292.9200134277344,110.32715606689452,90.58000183105469,97.19000244140624,142.00999450683594,6.739999771118164,43.459999084472656
2020-03-06,289.0299987792969,107.64205932617188,88.36000061035156,95.31999969482422,142.02999877929688,6.489999771118164,45.209999084472656
2020-03-09,266.17001342773443,97.74703216552734,84.11000061035156,80.66999816894531,136.44000244140622,5.9000000953674325,43.18999862670898
2020-03-10,285.3399963378906,102.72935485839844,88.30000305175781,84.9800033569336,141.63999938964844,6.260000228881836,46.77999877929688
2020-03-11,275.42999267578125,94.85310363769531,84.0,83.02999877929688,131.80000305175778,5.9000000953674325,45.70000076293945
2020-03-12,248.22999572753903,83.06856536865234,74.19999694824219,76.26000213623047,125.41000366210938,5.349999904632568,35.080001831054695
2020-03-13,277.97000122070307,99.04978942871094,75.58000183105469,83.41999816894531,134.28999328613278,5.630000114440918,37.95000076293945
2020-03-16,242.2100067138672,85.39564514160156,66.79000091552734,69.69999694824219,127.12999725341795,5.010000228881836,32.529998779296875
2020-03-17,252.8600006103516,86.10172271728516,69.83999633789061,70.69000244140625,136.58999633789062,5.010000228881836,32.529998779296875
2020-03-18,246.6699981689453,73.34259033203125,68.04000091552734,55.04999923706055,134.96000671386722,4.5,25.1299991607666
2020-03-19,244.77999877929688,76.64425659179688,70.33999633789061,57.38999938964844,127.0500030517578,4.46999979019165,24.18000030517578
2020-03-20,229.2400054931641,73.7105484008789,67.44999694824219,59.38999938964844,119.88999938964844,4.329999923706056,23.559999465942386
2020-03-23,224.3699951171875,68.57905578613281,62.79999923706055,54.22000122070313,111.13999938964844,4.010000228881837,24.03000068664551
2020-03-24,246.8800048828125,83.58570098876953,72.33000183105469,66.55000305175781,119.18000030517578,4.949999809265137,28.90999984741211
2020-03-25,245.5200042724609,89.67188262939453,79.01000213623047,69.26999664306639,119.4000015258789,5.389999866485597,29.84000015258789
2020-03-26,258.44000244140625,92.77465057373048,84.30000305175781,76.37999725341797,126.56999969482422,5.25,32.490001678466804
2020-03-27,247.7400054931641,88.2398452758789,83.2300033569336,68.77999877929689,123.16000366210938,5.190000057220459,29.8700008392334
2020-03-30,254.80999755859372,89.77133178710938,85.37999725341797,71.94999694824219,133.00999450683594,5.03000020980835,28.32999992370605
2020-03-31,254.2899932861328,85.13707733154297,82.73999786376953,72.45999908447266,131.1300048828125,4.829999923706055,28.46999931335449
2020-04-01,240.91000366210938,77.40999603271484,79.2300033569336,68.55999755859375,128.80999755859378,4.400000095367432,26.35000038146973
2020-04-02,244.92999267578125,76.66000366210938,80.13999938964844,76.12000274658203,133.14999389648438,4.360000133514403,24.65999984741211
2020-04-03,241.41000366210938,73.5999984741211,78.86000061035156,75.11000061035156,134.16999816894528,4.239999771118163,24.690000534057614
2020-04-06,262.47000122070307,83.87000274658203,84.62999725341797,80.38999938964844,139.75999450683594,4.53000020980835,26.670000076293945
2020-04-07,259.42999267578125,87.58000183105469,84.16000366210938,80.91999816894531,137.47999572753906,4.710000038146973,29.03000068664551
2020-04-08,266.07000732421875,92.08000183105469,85.30000305175781,85.9800033569336,143.25999450683594,5.03000020980835,29.13999938964844
2020-04-09,267.989990234375,94.81999969482422,86.79000091552734,84.30999755859375,141.22999572753906,5.369999885559082,31.61000061035156
2020-04-13,273.25,90.33000183105469,84.45999908447266,84.91000366210938,139.77000427246094,5.1599998474121085,29.51000022888184
2020-04-14,287.04998779296875,88.38999938964844,87.47000122070312,84.61000061035156,146.02999877929688,5.289999961853027,31.04999923706055
2020-04-15,284.42999267578125,83.79000091552734,85.04000091552734,82.48999786376953,147.66000366210938,5.03000020980835,30.07999992370605
2020-04-16,286.69000244140625,81.3499984741211,86.30000305175781,79.98999786376953,149.6699981689453,4.940000057220459,28.26000022888184
2020-04-17,282.79998779296875,87.38999938964844,89.91000366210938,87.16999816894531,152.02000427246094,5.119999885559082,29.93000030517578
2020-04-20,276.92999267578125,84.01000213623047,87.9000015258789,83.56999969482422,151.6699981689453,4.980000019073486,29.229999542236328
2020-04-21,268.3699951171875,81.5199966430664,85.19999694824219,81.63999938964844,149.67999267578125,4.769999980926514,28.290000915527344
2020-04-22,276.10000610351557,82.54000091552734,88.7699966430664,84.44000244140625,152.99000549316406,4.769999980926514,27.53000068664551
2020-04-23,275.02999877929693,82.45999908447266,87.3499984741211,86.80000305175781,155.50999450683594,4.889999866485597,28.20000076293945
2020-04-24,282.9700012207031,83.16999816894531,88.37000274658203,87.01000213623047,154.86000061035156,4.869999885559082,28.01000022888184
